JOBID,SUBMITTED_AT,RUNNING_AT,FINISHED_AT,WAIT_DURATION,RUN_DURATION
716,1284362118,1284362132,1284363506,14,1374
708,1284362093,1284362102,1284364050,9,1948
710,1284362100,1284362102,1284364284,2,2182
713,1284362109,1284362117,1284364501,8,2384
712,1284362106,1284362117,1284364499,11,2382
717,1284362121,1284362132,1284365027,11,2895
707,1284362091,1284362102,1284365636,11,3534
711,1284362103,1284362117,1284366678,14,4561
719,1284362127,1284362132,1284367297,5,5165
705,1284362082,1284362093,1284367832,11,5739
718,1284362124,1284362132,1284368227,8,6095
721,1284368897,1284368912,1284369567,15,655
709,1284362097,1284362102,1284370052,5,7950
723,1284383498,1284383509,1284383744,11,235
724,1284383502,1284383507,1284386366,5,2859
576,1283859427,1283859438,1284390705,11,531267
725,1284388954,1284388967,1284392612,13,3645
726,1284389112,1284389117,1284392868,5,3751
728,1284401174,1284401177,1284401213,3,36
727,1284401084,1284401088,1284403408,4,2320
730,1284401685,1284401687,1284415183,2,13496
732,1284401690,1284401702,1284418064,12,16362
729,1284401681,1284401687,1284423819,6,22132
731,1284401687,1284401702,1284428257,15,26555
735,1284402045,1284402047,1284439774,2,37727
720,1284362166,1284362177,1284448415,11,86238
733,1284401965,1284401972,1284450735,7,48763
736,1284451795,1284451802,1284451815,7,13
738,1284453071,1284453077,1284453457,6,380
742,1284457122,1284457127,1284457292,5,165
658,1284122150,1284122162,1284457379,12,335217
361,1283158689,1283203352,1284457456,44663,1254104
740,1284457115,1284457144,1284458709,29,1565
734,1284401973,1284401987,1284462525,14,60538
741,1284457119,1284457127,1284464384,8,7257
746,1284467222,1284467237,1284467237,15,0
747,1284467289,1284467297,1284469245,8,1948
751,1284469473,1284469488,1284469494,15,6
750,1284469363,1284469367,1284469647,4,280
600,1284033963,1284457487,1284469774,423524,12287
748,1284469356,1284469367,1284472161,11,2794
752,1284469615,1284469622,1284474228,7,4606
754,1284474744,1284474752,1284474768,8,16
749,1284469360,1284469367,1284477222,7,7855
744,1284463630,1284463637,1284481293,7,17656
759,1284486684,1284486692,1284492338,8,5646
760,1284486697,1284492362,1284492504,5665,142
743,1284463359,1284463367,1284497206,8,33839
753,1284471358,1284471363,1284498974,5,27611
745,1284467155,1284467162,1284522357,7,55195
758,1284475522,1284481367,1284525340,5845,43973
755,1284474784,1284474797,1284527752,13,52955
763,1284540406,1284540407,1284540413,1,6
766,1284541735,1284543663,1284543669,1928,6
767,1284542153,1284543782,1284544365,1629,583
660,1284138956,1284469818,1284546128,330862,76310
765,1284541195,1284541202,1284549994,7,8792
770,1284550351,1284550352,1284550359,1,7
775,1284552401,1284552407,1284552635,6,228
776,1284554790,1284554792,1284554792,2,0
779,1284555121,1284555122,1284555122,1,0
773,1284552297,1284552302,1284557560,5,5258
756,1284475100,1284475112,1284557963,12,82851
774,1284552341,1284557987,1284557995,5646,8
780,1284556421,1284558032,1284558039,1611,7
761,1284539837,1284539852,1284562171,15,22319
782,1284561113,1284561122,1284564243,9,3121
762,1284540241,1284540242,1284571048,1,30806
772,1284552195,1284552197,1284595157,2,42960
757,1284475329,1284477227,1284614160,1898,136933
81,1282809143,1282809153,1284618881,10,1809728
769,1284550229,1284550232,1284621394,3,71162
788,1284619534,1284621437,1284621598,1903,161
785,1284619522,1284619532,1284625352,10,5820
789,1284622926,1284622937,1284627283,11,4346
787,1284619530,1284619532,1284628258,2,8726
661,1284138963,1284547937,1284626975,408974,79038
781,1284556621,1284562232,1284629117,5611,66885
791,1284629296,1284629297,1284629322,1,25
792,1284629722,1284629732,1284629755,10,23
793,1284630200,1284630212,1284630235,12,23
794,1284630614,1284630617,1284630643,3,26
795,1284631083,1284631097,1284631119,14,22
796,1284631538,1284631547,1284631570,9,23
797,1284631962,1284631967,1284631990,5,23
798,1284632482,1284632492,1284632513,10,21
799,1284632960,1284632972,1284632997,12,25
800,1284633537,1284633542,1284633562,5,20
801,1284633989,1284633992,1284634017,3,25
802,1284634492,1284634502,1284634525,10,23
803,1284634993,1284634997,1284635020,4,23
790,1284623422,1284625382,1284634996,1960,9614
804,1284635516,1284635522,1284635547,6,25
805,1284636018,1284636032,1284636037,14,5
659,1284138952,1284458747,1284636821,319795,178074
784,1284619265,1284619277,1284641659,12,22382
809,1284644328,1284644342,1284644347,14,5
768,1284542644,1284543572,1284645002,928,101430
806,1284636461,1284636467,1284646402,6,9935
771,1284551681,1284551687,1284676410,6,124723
811,1284648969,1284648977,1284698576,8,49599
783,1284562726,1284571097,1284716188,8371,145091
764,1284540795,1284540797,1284776254,2,235457
816,1284796513,1284796517,1284797013,4,496
817,1284796520,1284796532,1284797959,12,1427
818,1284796523,1284796532,1284798570,9,2038
819,1284796526,1284796592,1284808810,66,12218
821,1284898832,1284898847,1284921720,15,22873
786,1284619527,1284619534,1284996197,7,376663
822,1284971473,1284971477,1285042573,4,71096
825,1285051091,1285051097,1285051421,6,324
663,1284138969,1284638987,1285065071,500018,426084
814,1284709367,1284709382,1285088817,15,379435
737,1284452476,1284452478,1285129990,2,677512
820,1284898602,1284898607,1285152440,5,253833
813,1284706283,1284706292,1285197196,9,490904
662,1284138966,1284628817,1285203592,489851,574775
827,1285233104,1285233108,1285237002,4,3894
829,1285235009,1285235012,1285239882,3,4870
832,1285235640,1285239962,1285239966,4322,4
831,1285235422,1285237022,1285240263,1600,3241
834,1285236464,1285240307,1285240311,3843,4
833,1285236386,1285240082,1285241413,3696,1331
828,1285233181,1285233182,1285241635,1,8453
837,1285239562,1285241687,1285241691,2125,4
835,1285238614,1285240352,1285242691,1738,2339
839,1285241728,1285242707,1285242711,979,4
830,1285235100,1285235102,1285242873,2,7771
840,1285241791,1285242752,1285243225,961,473
836,1285239334,1285241477,1285243418,2143,1941
838,1285241644,1285241717,1285243473,73,1756
841,1285242628,1285242917,1285243864,289,947
844,1285242837,1285243517,1285247651,680,4134
846,1285242940,1285247687,1285247691,4747,4
847,1285243195,1285247717,1285247722,4522,5
848,1285243258,1285247762,1285249303,4504,1541
849,1285243402,1285249367,1285251184,5965,1817
842,1285242676,1285243277,1285252344,601,9067
843,1285242793,1285243442,1285256436,649,12994
851,1285243499,1285252397,1285281151,8898,28754
665,1284138976,1285205507,1285284201,1066531,78694
826,1285153906,1285153909,1285298425,3,144516
864,1285250503,1285298463,1285302786,47960,4323
865,1285250716,1285302828,1285302860,52112,32
866,1285250823,1285302993,1285307796,52170,4803
867,1285250931,1285307868,1285307874,56937,6
868,1285251040,1285307943,1285307960,56903,17
870,1285251275,1285308183,1285308215,56908,32
871,1285251425,1285308423,1285308427,56998,4
854,1285244138,1285308512,1285308517,64374,5
856,1285244483,1285308542,1285308549,64059,7
857,1285247525,1285308587,1285308593,61062,6
858,1285247668,1285308632,1285308636,60964,4
859,1285249562,1285308662,1285308668,59100,6
860,1285249649,1285308707,1285308714,59058,7
861,1285249881,1285308752,1285308759,58871,7
862,1285249964,1285308782,1285308787,58818,5
863,1285250053,1285308827,1285308833,58774,6
869,1285251138,1285308872,1285308875,57734,3
872,1285252784,1285308902,1285308909,56118,7
873,1285252936,1285308947,1285308955,56011,8
874,1285253013,1285308992,1285308999,55979,7
875,1285253080,1285309022,1285309024,55942,2
855,1285244198,1285308512,1285315469,64314,6957
877,1285319843,1285319852,1285319876,9,24
878,1285320519,1285320527,1285320531,8,4
879,1285321344,1285321352,1285321358,8,6
880,1285322673,1285322687,1285322711,14,24
845,1285242901,1285243907,1285322749,1006,78842
881,1285322763,1285322777,1285322783,14,6
882,1285322871,1285322882,1285322886,11,4
884,1285330496,1285330502,1285330508,6,6
886,1285331600,1285331612,1285331616,12,4
887,1285331918,1285331927,1285331930,9,3
888,1285332319,1285332332,1285332336,13,4
921,1285335369,1285335467,1285335471,98,4
852,1285243545,1285256477,1285356177,12932,99700
850,1285243455,1285251242,1285363957,7787,112715
853,1285243577,1285281197,1285378218,37620,97021
885,1285331443,1285331447,1285428876,4,97429
815,1284709599,1284709607,1285487756,8,778149
824,1285051087,1285051097,1285514541,10,463444
986,1285335887,1285577642,1285577648,241755,6
1019,1285336433,1285577642,1285578298,241209,656
1020,1285336614,1285577642,1285580977,241028,3335
1025,1285580991,1285581002,1285581007,11,5
1027,1285581663,1285581678,1285584508,15,2830
1024,1285580961,1285580972,1285584601,11,3629
1026,1285581081,1285581092,1285584816,11,3724
883,1285323730,1285323739,1285587317,9,263578
1028,1285582055,1285587332,1285587335,5277,3
1029,1285582145,1285587362,1285587365,5217,3
1031,1285582187,1285587407,1285587411,5220,4
1023,1285580889,1285580897,1285587398,8,6501
1032,1285582238,1285587452,1285587455,5214,3
1033,1285582374,1285587482,1285587485,5108,3
1034,1285582388,1285587527,1285587532,5139,5
739,1284453317,1284453334,1285587658,17,1134324
1049,1285586928,1285587678,1285587703,750,25
1050,1285587283,1285587768,1285587777,485,9
1051,1285587555,1285587813,1285587819,258,6
1052,1285587612,1285587903,1285587911,291,8
1053,1285587689,1285587993,1285588027,304,34
1054,1285587834,1285588233,1285588238,399,5
1039,1285584004,1285588292,1285588295,4288,3
1030,1285582147,1285584542,1285588507,2395,3965
1042,1285585485,1285588547,1285588553,3062,6
1043,1285585825,1285588607,1285588613,2782,6
1022,1285579981,1285579982,1285591414,1,11432
1045,1285586499,1285591442,1285591465,4943,23
1046,1285586521,1285591532,1285591539,5011,7
1021,1285579910,1285579922,1285594440,12,14518
1048,1285586741,1285594472,1285594475,7731,3
1055,1285588368,1285594532,1285594535,6164,3
1038,1285583433,1285587468,1285595241,4035,7773
1058,1285603135,1285603142,1285603145,7,3
1056,1285598292,1285598297,1285606481,5,8184
1044,1285585963,1285588682,1285609585,2719,20903
1064,1285604025,1285609622,1285610195,5597,573
1059,1285603946,1285603952,1285612420,6,8468
1061,1285603975,1285603982,1285613838,7,9856
1063,1285604012,1285609622,1285617815,5610,8193
1062,1285604001,1285606517,1285621258,2516,14741
1035,1285582432,1285584677,1285621622,2245,36945
1060,1285603961,1285603967,1285622511,6,18544
1036,1285582678,1285584857,1285634361,2179,49504
1041,1285584450,1285588382,1285638413,3932,50031
1047,1285586637,1285591592,1285665248,4955,73656
1073,1285662793,1285665287,1285665861,2494,574
1068,1285662040,1285662047,1285666565,7,4518
1081,1285664328,1285666607,1285666749,2279,142
1082,1285664339,1285666772,1285667261,2433,489
1083,1285665006,1285667282,1285667764,2276,482
1070,1285662121,1285662122,1285669649,1,7527
1071,1285662324,1285662332,1285671490,8,9158
1065,1285660168,1285660172,1285677233,4,17061
1078,1285663242,1285677287,1285677292,14045,5
1069,1285662050,1285662062,1285677315,12,15253
1084,1285666169,1285667807,1285684146,1638,16339
1085,1285666729,1285677362,1285684214,10633,6852
1086,1285667409,1285684172,1285684578,16763,406
1087,1285667461,1285684247,1285684595,16786,348
1088,1285667559,1285684607,1285684741,17048,134
664,1284138972,1285067342,1285682679,928370,615337
1090,1285667698,1285684772,1285684917,17074,145
1072,1285662469,1285684967,1285685162,22498,195
1074,1285663008,1285665887,1285685496,2879,19609
1037,1285583014,1285587332,1285688396,4318,101064
1089,1285667566,1285684637,1285689640,17071,5003
1040,1285584033,1285588293,1285699100,4260,110807
1091,1285668348,1285688462,1285699244,20114,10782
1067,1285660331,1285660337,1285704088,6,43751
1092,1285668455,1285689677,1285705065,21222,15388
1066,1285660248,1285660262,1285708336,14,48074
1075,1285663125,1285669697,1285730331,6572,60634
1080,1285663390,1285685537,1285734393,22147,48856
1079,1285663277,1285677332,1285737241,14055,59909
1077,1285663226,1285671497,1285748788,8271,77291
1097,1285750044,1285750052,1285754756,8,4704
1096,1285742737,1285742747,1285757569,10,14822
666,1284138979,1285286027,1285775750,1147048,489723
667,1284138981,1285684847,1285775753,1545866,90906
1101,1285753256,1285754807,1285778089,1551,23282
1099,1285753111,1285753112,1285785207,1,32095
1100,1285753169,1285753173,1285788479,4,35306
1098,1285750303,1285750308,1285801763,5,51455
1110,1285754914,1285801833,1285801870,46919,37
1102,1285754103,1285757642,1285843187,3539,85545
1105,1285754432,1285785257,1285845369,30825,60112
1111,1285755007,1285802028,1285855666,47021,53638
1103,1285754175,1285778132,1285856215,23957,78083
669,1284138987,1285776857,1285865181,1637870,88324
1112,1285755017,1285855743,1285871758,100726,16015
1113,1285755061,1285871958,1285871989,116897,31
1114,1285755113,1285872153,1285872183,117040,30
1119,1285856045,1285872348,1285872379,16303,31
1106,1285754555,1285788512,1285875892,33957,87380
1115,1285761541,1285875962,1285896895,114421,20933
1116,1285775790,1285896917,1285897259,121127,342
1107,1285754693,1285843247,1285904925,88554,61678
1093,1285669160,1285699158,1285931681,29998,232523
1108,1285754797,1285845422,1285933172,90625,87750
1124,1285923591,1285933220,1285933248,9629,28
1125,1285923625,1285933503,1285933539,9878,36
1109,1285754878,1285856252,1285933841,101374,77589
1120,1285856364,1285872558,1285953394,16194,80836
670,1284138989,1285867472,1285955665,1728483,88193
1126,1285923653,1285933773,1285971976,10120,38203
358,1283153222,1283153237,1286042450,15,2889213
812,1284704015,1284704027,1286044930,12,1340903
671,1284138996,1285957952,1286047201,1818956,89249
807,1284636844,1286049482,1286095250,1412638,45768
808,1284636857,1286096403,1286096403,1459546,0
1122,1285914886,1285914887,1286121904,1,207017
1057,1285599492,1285599497,1286170278,5,570781
1130,1286179463,1286179472,1286181338,9,1866
810,1284647956,1286096432,1286192374,1448476,95942
1133,1286201597,1286201613,1286210699,16,9086
1128,1285932666,1285953468,1286244963,20802,291495
1131,1286201440,1286201447,1286244833,7,43386
1132,1286201537,1286201552,1286244833,15,43281
1134,1286201905,1286247167,1286247168,45262,1
1135,1286201909,1286247212,1286247303,45303,91
1138,1286261905,1286261912,1286261912,7,0
1095,1285742196,1285742207,1286270449,11,528242
1142,1286272723,1286272727,1286272750,4,23
1143,1286272729,1286272802,1286272816,73,14
1145,1286273467,1286273477,1286273521,10,44
1144,1286273461,1286273462,1286273505,1,43
1140,1286271551,1286271557,1286273927,6,2370
1146,1286275156,1286275157,1286275175,1,18
1147,1286275165,1286275172,1286275189,7,17
1148,1286275340,1286275352,1286275373,12,21
1149,1286275349,1286275352,1286275372,3,20
1150,1286275618,1286275622,1286275622,4,0
1151,1286275761,1286275772,1286275806,11,34
1152,1286275866,1286275877,1286275901,11,24
1153,1286276045,1286276057,1286276099,12,42
1141,1286271557,1286271572,1286277666,15,6094
1154,1286278663,1286278667,1286278667,4,0
1155,1286278677,1286278682,1286278682,5,0
1156,1286278799,1286278802,1286278823,3,21
1157,1286278802,1286278817,1286278828,15,11
1164,1286279801,1286279807,1286296686,6,16879
1163,1286279796,1286279807,1286300201,11,20394
1094,1285742078,1285742088,1286304363,10,562275
1162,1286279794,1286279807,1286309695,13,29888
1136,1286261849,1286261852,1286314228,3,52376
1137,1286261873,1286261882,1286314228,9,52346
1161,1286279791,1286279792,1286317403,1,37611
1165,1286279804,1286296697,1286320177,16893,23480
1158,1286279779,1286279792,1286334572,13,54780
1160,1286279788,1286279792,1286340892,4,61100
668,1284138984,1285775762,1286339689,1636778,563927
1166,1286279806,1286300207,1286347703,20401,47496
1174,1286349430,1286349437,1286349437,7,0
1171,1286349311,1286349317,1286352974,6,3657
1168,1286285268,1286304407,1286353226,19139,48819
1159,1286279785,1286279792,1286354838,7,75046
1175,1286349574,1286353007,1286355500,3433,2493
1139,1286262122,1286316617,1286355174,54495,38557
1176,1286349576,1286355527,1286357336,5951,1809
1184,1286355280,1286355737,1286358277,457,2540
1182,1286354899,1286358287,1286358311,3388,24
1167,1286285216,1286304407,1286366899,19191,62492
1186,1286358479,1286358482,1286370201,3,11719
